Day,Hour,Converged,V_650_pu,V_632_pu,V_633_pu,V_645_pu,V_646_pu,V_671HV_pu,V_684HV_pu,V_692HV_pu,V_675_pu,V_680_pu,V_611_pu,V_634_pu,V_671_pu,V_684_pu,V_692_pu,Res_kW,Com_kW,Ind_kW,Crit_kW,Total_Load_kW,Solar_kW,Wind_kW,Total_DER_kW,Solar_Irr_pu,Net_Import_kW,Loss_kW,L_Main_kW,L_671_kW,L_684_kW,L_692_kW,L_675_kW,L_680_kW
15,22,1,0.99239,0.98465,0.98222,0.98466,0.98466,0.98179,0.98162,0.98079,0.98079,0.98319,0.98162,0.96501,0.96978,0.9788,0.95576,1117.05,97.9,589.69,400.0,2204.64,0.1,599.42,599.52,0.0,1605.12,30.622,543.94,164.67,31.3,134.9,0.0,199.55
15,23,1,0.99382,0.98761,0.98587,0.98761,0.98761,0.98489,0.98476,0.9839,0.9839,0.98628,0.98476,0.97353,0.97329,0.9825,0.95895,810.18,78.25,571.83,400.0,1860.26,0.1,593.49,593.59,0.0,1266.67,21.416,428.51,154.47,25.2,134.89,0.0,197.58
16,0,1,0.99461,0.98924,0.98794,0.98925,0.98925,0.98648,0.98634,0.98548,0.98548,0.9878,0.98634,0.97875,0.97505,0.98398,0.96058,608.55,81.48,564.35,400.0,1654.38,0.1,569.69,569.79,0.0,1084.59,17.248,366.45,160.98,26.32,134.88,0.0,189.67
16,1,1,0.99506,0.99018,0.98909,0.99018,0.99018,0.98747,0.98733,0.98648,0.98648,0.98879,0.98733,0.98141,0.97632,0.98503,0.9616,510.63,79.3,551.53,400.0,1541.46,0.1,567.05,567.15,0.0,974.31,15.279,329.17,156.9,25.67,134.9,0.0,188.8
16,2,1,0.99548,0.99111,0.99016,0.99111,0.99111,0.98863,0.98849,0.98764,0.98764,0.9901,0.98849,0.98347,0.97763,0.98618,0.9628,446.0,79.61,544.94,400.0,1470.55,0.1,633.25,633.35,0.0,837.2,13.809,283.02,132.76,25.84,134.89,0.0,210.81
16,3,1,0.99571,0.99166,0.99076,0.99166,0.99166,0.98942,0.98928,0.98843,0.98843,0.99107,0.98928,0.98437,0.97844,0.98695,0.96361,426.33,80.4,544.69,400.0,1451.42,0.1,711.1,711.2,0.0,740.22,13.214,250.51,107.02,26.13,134.88,0.0,236.68
16,4,1,0.99547,0.99108,0.99019,0.99108,0.99108,0.98847,0.98832,0.98747,0.98747,0.9899,0.98832,0.98391,0.97706,0.986,0.96263,418.61,80.17,564.48,400.0,1463.26,0.1,615.91,616.01,0.0,847.25,13.913,286.31,145.25,26.01,134.85,0.0,205.03
16,5,1,0.9949,0.98984,0.98883,0.98984,0.98984,0.98681,0.98664,0.98581,0.98581,0.98815,0.98664,0.9817,0.97431,0.98385,0.96092,474.33,96.45,616.27,400.0,1587.05,24.0,575.71,599.71,0.02,987.34,16.314,341.35,181.22,31.16,134.71,0.16,191.66
16,6,1,0.9933,0.98647,0.98503,0.98647,0.98647,0.98254,0.98227,0.98156,0.98158,0.98372,0.98227,0.97482,0.96777,0.97778,0.95655,672.9,155.82,722.39,400.0,1951.11,120.0,507.32,627.32,0.1,1323.79,24.386,483.08,254.88,49.76,130.88,4.0,168.92
16,7,1,0.99095,0.98162,0.97967,0.98162,0.98162,0.97619,0.97563,0.97537,0.9756,0.97716,0.97563,0.96589,0.95778,0.96633,0.95019,897.09,325.45,888.82,400.0,2511.36,360.0,411.42,771.42,0.3,1739.94,40.226,670.14,363.85,101.75,98.86,35.99,137.01
16,8,1,0.98958,0.97903,0.9769,0.97904,0.97904,0.97276,0.97189,0.97237,0.97314,0.97356,0.97189,0.96184,0.95152,0.95739,0.94727,975.7,510.26,1016.35,400.0,2902.31,660.0,339.99,999.99,0.55,1902.32,51.089,735.1,400.89,156.99,13.09,120.9,113.24
16,9,1,0.9896,0.97943,0.97759,0.97943,0.97943,0.97295,0.9718,0.97309,0.97452,0.97366,0.9718,0.96458,0.95052,0.95257,0.94797,846.63,677.64,1071.63,400.0,2995.9,900.0,298.99,1198.99,0.75,1796.91,51.769,669.72,379.76,206.88,90.42,224.67,99.6
16,10,1,0.98991,0.98044,0.9788,0.98044,0.98044,0.97426,0.973,0.9749,0.97695,0.97497,0.973,0.96721,0.9507,0.952,0.94972,757.12,739.7,1125.02,400.0,3021.84,1080.0,298.11,1378.11,0.9,1643.73,50.81,577.71,318.91,225.75,188.39,323.3,99.3
16,11,1,0.99038,0.98169,0.98009,0.98169,0.98169,0.97618,0.97484,0.97712,0.97955,0.97698,0.97484,0.96882,0.95386,0.95246,0.95199,737.66,787.28,1070.16,400.0,2995.1,1176.0,340.79,1516.79,0.98,1478.31,47.963,492.24,240.86,240.65,248.08,383.21,113.51
16,12,1,0.99049,0.98201,0.98043,0.98201,0.98201,0.9767,0.97536,0.97772,0.98024,0.97763,0.97536,0.96927,0.95384,0.95308,0.9526,730.88,783.37,1095.63,400.0,3009.88,1200.0,394.69,1594.69,1.0,1415.19,47.842,463.75,214.88,239.76,263.78,398.96,131.45
16,13,1,0.99002,0.98102,0.9793,0.98102,0.98102,0.97545,0.97406,0.97639,0.97882,0.97645,0.97406,0.96715,0.95218,0.95085,0.95124,792.8,817.27,1113.24,400.0,3123.31,1176.0,423.04,1599.04,0.98,1524.27,51.279,506.88,236.61,249.08,248.07,383.2,140.88
16,14,1,0.99042,0.98177,0.98017,0.98177,0.98177,0.9763,0.97495,0.97701,0.97915,0.97752,0.97495,0.9689,0.95339,0.95245,0.95187,737.46,791.6,1097.44,400.0,3026.5,1104.0,517.78,1621.78,0.92,1404.72,47.793,489.18,237.87,241.98,202.8,337.85,172.41
16,15,1,0.99014,0.98085,0.97912,0.98085,0.98085,0.97501,0.97373,0.9753,0.97693,0.97617,0.97373,0.9669,0.95308,0.95243,0.95012,797.27,749.99,1050.85,400.0,2998.11,960.0,489.62,1449.62,0.8,1548.49,48.121,572.97,300.81,229.12,120.68,255.57,163.03
16,16,1,0.98969,0.97961,0.97772,0.97961,0.97961,0.9733,0.97206,0.97303,0.97395,0.97471,0.97206,0.96437,0.95136,0.95145,0.94791,868.07,726.98,1049.65,400.0,3044.7,720.0,596.5,1316.5,0.6,1728.2,51.754,665.71,368.64,221.57,9.68,143.86,198.57
16,17,1,0.98915,0.97816,0.97581,0.97816,0.97816,0.97185,0.97076,0.9711,0.97141,0.9733,0.97076,0.95925,0.95163,0.95259,0.94603,1069.09,640.75,968.36,400.0,3078.2,420.0,613.6,1033.6,0.35,2044.6,55.989,770.22,403.75,195.52,84.68,48.98,204.25
16,18,1,0.98893,0.97753,0.97467,0.97753,0.97753,0.97184,0.97103,0.97086,0.97089,0.97326,0.97103,0.95444,0.95339,0.95752,0.9458,1295.42,475.48,886.72,400.0,3057.62,120.0,601.45,721.45,0.1,2336.17,57.85,819.55,375.43,146.27,129.64,4.0,200.21
16,19,1,0.98953,0.97884,0.97562,0.97884,0.97884,0.9746,0.97405,0.97359,0.97359,0.97624,0.97405,0.95282,0.95872,0.96508,0.94845,1455.23,314.45,768.47,400.0,2938.15,24.0,696.89,720.89,0.02,2217.26,53.13,756.97,259.28,98.05,134.28,0.16,231.94
16,20,1,0.99028,0.98041,0.97726,0.98041,0.98041,0.97686,0.97651,0.97585,0.97585,0.97856,0.97651,0.95491,0.96183,0.97061,0.95069,1429.61,205.77,730.32,400.0,2765.7,0.1,725.16,725.26,0.0,2040.44,47.318,692.0,204.07,64.8,134.91,0.0,241.34
16,21,1,0.99109,0.98198,0.97903,0.98198,0.98198,0.97878,0.97857,0.97777,0.97777,0.98023,0.97857,0.95817,0.96525,0.97522,0.95266,1341.07,116.86,660.16,400.0,2518.09,0.1,617.94,618.04,0.0,1900.05,40.757,645.09,188.2,37.1,134.91,0.0,205.71
16,22,1,0.99206,0.98394,0.98143,0.98394,0.98394,0.98085,0.98068,0.97985,0.97985,0.98217,0.98068,0.96366,0.96832,0.97786,0.95479,1151.18,98.08,614.16,400.0,2263.42,0.1,561.92,562.02,0.0,1701.4,32.832,576.7,185.46,31.3,134.9,0.0,187.08
16,23,1,0.99374,0.98742,0.98568,0.98743,0.98743,0.98459,0.98445,0.98359,0.98359,0.9859,0.98445,0.97339,0.9729,0.98215,0.95864,807.8,79.5,575.67,400.0,1862.97,0.1,561.75,561.85,0.0,1301.12,21.738,440.07,166.74,25.59,134.89,0.0,187.03
17,0,1,0.9948,0.98962,0.98836,0.98962,0.98962,0.98696,0.98683,0.98597,0.98597,0.98827,0.98683,0.97945,0.97612,0.98456,0.96108,590.49,78.18,536.27,400.0,1604.94,0.1,561.08,561.18,0.0,1043.76,16.321,352.6,153.33,25.29,134.88,0.0,186.8
17,1,1,0.9952,0.99053,0.98941,0.99053,0.99053,0.98809,0.98794,0.98709,0.98709,0.98958,0.98794,0.98155,0.97713,0.98557,0.96223,522.74,81.7,542.27,400.0,1546.71,0.1,643.49,643.59,0.0,903.12,14.864,305.3,129.1,26.48,134.9,0.0,214.21
17,2,1,0.99542,0.99099,0.99001,0.99099,0.99099,0.98853,0.98839,0.98753,0.98753,0.99001,0.98839,0.98307,0.97747,0.98607,0.96269,461.84,79.81,547.56,400.0,1489.21,0.1,640.75,640.85,0.0,848.36,14.046,286.79,131.19,25.89,134.88,0.0,213.3
17,3,1,0.99568,0.99156,0.99068,0.99156,0.99156,0.98922,0.98908,0.98822,0.98822,0.99078,0.98908,0.98443,0.97819,0.98682,0.9634,417.03,77.67,546.44,400.0,1441.14,0.1,674.59,674.69,0.0,766.45,13.238,259.28,118.88,25.24,134.88,0.0,224.55
17,4,1,0.99546,0.99107,0.99019,0.99107,0.99107,0.98842,0.98828,0.98742,0.98742,0.98988,0.98828,0.98404,0.9766,0.98599,0.96258,410.46,78.88,584.51,400.0,1473.85,0.1,631.29,631.39,0.0,842.46,14.12,284.79,146.47,25.59,134.85,0.0,210.14
17,5,1,0.99498,0.99004,0.98901,0.99004,0.99004,0.98715,0.98699,0.98615,0.98616,0.98857,0.98699,0.98177,0.9748,0.98428,0.96128,481.69,93.31,609.48,400.0,1584.48,24.0,609.57,633.57,0.02,950.91,16.001,329.17,166.63,30.17,134.71,0.16,202.92
17,6,1,0.99316,0.98612,0.98469,0.98612,0.98612,0.98192,0.98164,0.98094,0.98096,0.98296,0.98164,0.97465,0.96685,0.97709,0.95592,661.52,158.22,735.96,400.0,1955.7,120.0,446.14,566.14,0.1,1389.56,25.314,505.2,280.65,50.46,130.88,4.0,148.56
17,7,1,0.99104,0.98183,0.97985,0.98183,0.98183,0.97658,0.97604,0.97576,0.97599,0.97758,0.97604,0.96585,0.95863,0.96704,0.95059,911.57,314.76,867.66,400.0,2493.99,360.0,423.57,783.57,0.3,1710.42,39.304,660.38,349.32,98.54,98.86,35.99,141.05
17,8,1,0.98943,0.97875,0.97659,0.97875,0.97875,0.97238,0.9715,0.972,0.97277,0.9732,0.9715,0.96132,0.95083,0.95673,0.9469,988.68,519.74,1030.58,400.0,2939.0,660.0,345.14,1005.14,0.55,1933.86,52.43,745.46,406.68,159.71,12.99,120.9,114.95
17,9,1,0.98944,0.97911,0.97726,0.97911,0.97911,0.97247,0.97133,0.97261,0.97404,0.97317,0.97133,0.9642,0.94915,0.95237,0.9475,849.37,668.73,1113.97,400.0,3032.07,900.0,296.81,1196.81,0.75,1835.26,53.412,682.34,391.31,204.04,90.56,224.67,98.87
17,10,1,0.98997,0.9806,0.97899,0.9806,0.9806,0.97445,0.97316,0.97508,0.97714,0.9752,0.97316,0.96759,0.95102,0.95175,0.9499,744.45,754.17,1118.81,400.0,3017.43,1080.0,317.65,1397.65,0.9,1619.78,50.453,569.03,314.64,230.09,188.35,323.32,105.81
17,11,1,0.99044,0.9818,0.98024,0.9818,0.9818,0.97628,0.97495,0.97722,0.97964,0.97707,0.97495,0.9692,0.95379,0.95287,0.95209,722.24,776.77,1078.01,400.0,2977.02,1176.0,334.56,1510.56,0.98,1466.46,47.583,488.69,242.56,237.61,248.08,383.21,111.44
17,12,1,0.99036,0.98175,0.98011,0.98175,0.98175,0.9764,0.97505,0.97741,0.97994,0.97731,0.97505,0.96859,0.9535,0.95264,0.95229,753.85,788.13,1097.0,400.0,3038.98,1200.0,390.11,1590.11,1.0,1448.87,48.695,474.86,218.13,241.01,263.78,398.95,129.92
17,13,1,0.99008,0.98116,0.9795,0.98116,0.98116,0.97555,0.97415,0.97648,0.97891,0.97656,0.97415,0.96778,0.95198,0.95093,0.95133,765.69,817.79,1126.46,400.0,3109.94,1176.0,428.72,1604.72,0.98,1505.22,51.072,500.49,239.44,249.28,248.07,383.2,142.77
17,14,1,0.99039,0.98165,0.97999,0.98165,0.98165,0.97623,0.97491,0.97694,0.97908,0.97735,0.97491,0.96826,0.95389,0.95287,0.9518,766.71,775.05,1071.14,400.0,3012.9,1104.0,472.46,1576.46,0.92,1436.44,47.373,500.26,239.03,237.08,202.79,337.82,157.32
17,15,1,0.98997,0.98052,0.97881,0.98052,0.98052,0.97449,0.9732,0.97478,0.97641,0.97571,0.9732,0.96671,0.95144,0.95164,0.94961,789.37,759.56,1101.57,400.0,3050.5,960.0,514.94,1474.94,0.8,1575.56,50.092,581.84,312.2,231.69,120.8,255.57,171.45
17,16,1,0.9896,0.9794,0.97747,0.9794,0.9794,0.97308,0.97187,0.97281,0.97372,0.97445,0.97187,0.9638,0.95094,0.95169,0.94769,888.49,711.25,1058.0,400.0,3057.74,720.0,581.9,1301.9,0.6,1755.84,52.37,675.68,371.56,216.84,9.74,143.86,193.72
17,17,1,0.98921,0.97827,0.97596,0.97827,0.97827,0.97196,0.97086,0.97121,0.97152,0.9734,0.97086,0.9596,0.9518,0.95264,0.94614,1055.99,642.86,965.56,400.0,3064.41,420.0,611.34,1031.34,0.35,2033.07,55.517,766.21,404.25,196.19,84.71,48.98,203.5
17,18,1,0.98902,0.97772,0.97484,0.97772,0.97772,0.97219,0.97138,0.9712,0.97123,0.97366,0.97138,0.95447,0.95407,0.95797,0.94613,1304.71,471.91,871.31,400.0,3047.93,120.0,622.9,742.9,0.1,2305.03,57.037,809.23,362.11,145.29,129.74,4.0,207.34
17,19,1,0.98962,0.97905,0.97582,0.97905,0.97905,0.97496,0.97442,0.97396,0.97396,0.97667,0.97442,0.95291,0.95937,0.96546,0.94881,1462.19,313.88,755.31,400.0,2931.38,24.0,726.54,750.54,0.02,2180.84,52.479,744.81,244.9,97.94,134.39,0.16,241.79
17,20,1,0.99014,0.98014,0.97688,0.98014,0.98014,0.97666,0.97631,0.97566,0.97566,0.97839,0.97631,0.95379,0.96182,0.97049,0.95048,1474.98,203.46,721.3,400.0,2799.74,0.1,733.52,733.62,0.0,2066.12,48.757,701.06,197.47,64.05,134.91,0.0,244.12
17,21,1,0.99129,0.98245,0.97953,0.98245,0.98245,0.97944,0.97923,0.97844,0.97844,0.98099,0.97923,0.95889,0.96629,0.97571,0.95334,1327.59,122.42,642.92,400.0,2492.93,0.1,663.41,663.51,0.0,1829.42,39.27,621.01,169.01,38.91,134.91,0.0,220.82
17,22,1,0.99241,0.98471,0.98232,0.98471,0.98471,0.98182,0.98165,0.98082,0.98082,0.98326,0.98165,0.96536,0.96937,0.97884,0.95579,1101.11,97.55,610.45,400.0,2209.11,0.1,617.9,618.0,0.0,1591.11,30.489,539.23,165.42,31.2,134.9,0.0,205.7
17,23,1,0.99357,0.98706,0.98527,0.98706,0.98706,0.98415,0.98401,0.98315,0.98315,0.98545,0.98401,0.97256,0.97221,0.98172,0.95819,833.61,79.49,587.87,400.0,1900.97,0.1,555.13,555.23,0.0,1345.74,22.718,455.24,173.05,25.56,134.89,0.0,184.82
18,0,1,0.99455,0.98908,0.98777,0.98908,0.98908,0.98621,0.98607,0.98522,0.98522,0.98744,0.98607,0.97856,0.97487,0.98377,0.96031,609.67,79.67,560.03,400.0,1649.37,0.1,529.07,529.17,0.0,1120.2,17.448,378.4,172.48,25.73,134.88,0.0,176.16
18,1,1,0.99503,0.99016,0.98903,0.99016,0.99016,0.98753,0.98739,0.98653,0.98653,0.98895,0.98739,0.98109,0.97611,0.98513,0.96166,527.47,77.99,564.59,400.0,1570.05,0.1,609.73,609.83,0.0,960.22,15.541,324.52,146.63,25.26,134.88,0.0,202.98
18,2,1,0.99545,0.99102,0.99008,0.99103,0.99103,0.98849,0.98835,0.98749,0.98749,0.98988,0.98835,0.9834,0.97768,0.98605,0.96265,445.28,79.4,535.4,400.0,1460.08,0.1,599.46,599.56,0.0,860.52,13.781,290.78,140.73,25.76,134.89,0.0,199.58
18,3,1,0.99581,0.99189,0.99102,0.99189,0.99189,0.98972,0.98958,0.98873,0.98873,0.99142,0.98958,0.98486,0.97874,0.98725,0.96392,411.42,80.49,544.72,400.0,1436.63,0.1,733.03,733.13,0.0,703.5,12.952,238.21,99.79,26.18,134.89,0.0,243.97
18,4,1,0.99549,0.99118,0.99026,0.99118,0.99118,0.98869,0.98855,0.9877,0.9877,0.99025,0.98855,0.98378,0.97708,0.98626,0.96286,431.74,79.15,574.68,400.0,1485.57,0.1,671.74,671.84,0.0,813.73,14.009,275.18,129.77,25.69,134.85,0.0,223.58
18,5,1,0.99497,0.99004,0.98901,0.99004,0.99004,0.98716,0.98699,0.98617,0.98617,0.98864,0.98699,0.98176,0.97459,0.9842,0.96129,481.9,96.59,620.25,400.0,1598.74,24.0,633.38,657.38,0.02,941.36,16.143,325.99,163.4,31.23,134.71,0.16,210.84
18,6,1,0.99336,0.98659,0.98512,0.98659,0.98659,0.98274,0.98247,0.98176,0.98179,0.98392,0.98247,0.97479,0.96844,0.97797,0.95676,680.66,156.22,700.16,400.0,1937.04,120.0,505.16,625.16,0.1,1311.88,23.929,478.98,248.21,49.91,130.88,4.0,168.2
18,7,1,0.99083,0.98137,0.97939,0.98137,0.98137,0.97589,0.97533,0.97507,0.9753,0.97684,0.97533,0.96535,0.95731,0.96603,0.94989,913.3,325.6,896.5,400.0,2535.4,360.0,404.94,764.94,0.3,1770.46,41.15,680.53,368.61,101.74,98.84,35.99,134.85
18,8,1,0.98955,0.97898,0.97682,0.97898,0.97898,0.97274,0.97183,0.97235,0.97312,0.97354,0.97183,0.96155,0.95206,0.95672,0.94725,988.93,532.05,990.54,400.0,2911.52,660.0,340.41,1000.41,0.55,1911.11,51.149,737.21,398.48,163.52,13.09,120.9,113.38
18,9,1,0.98949,0.97923,0.97747,0.97923,0.97923,0.97248,0.97131,0.97262,0.97405,0.97321,0.97131,0.96504,0.94879,0.95183,0.94751,809.29,687.09,1131.29,400.0,3027.67,900.0,308.77,1208.77,0.75,1818.9,53.494,675.81,398.41,209.46,90.56,224.67,102.85
18,10,1,0.99014,0.98095,0.97937,0.98095,0.98095,0.97493,0.9736,0.97556,0.97761,0.97569,0.9736,0.9682,0.95244,0.95147,0.95038,730.31,779.24,1075.95,400.0,2985.5,1080.0,325.66,1405.66,0.9,1579.84,49.062,554.36,304.94,237.68,188.32,323.32,108.48
18,11,1,0.99031,0.98157,0.97999,0.98157,0.98157,0.97601,0.97463,0.97695,0.97938,0.97691,0.97463,0.96878,0.95329,0.95152,0.95181,733.26,813.15,1088.21,400.0,3034.62,1176.0,382.35,1558.35,0.98,1476.27,49.052,490.69,240.76,248.16,248.05,383.2,127.34
18,12,1,0.99033,0.98173,0.98008,0.98173,0.98173,0.97643,0.97508,0.97745,0.97997,0.97744,0.97508,0.96839,0.95332,0.95253,0.95232,764.16,792.92,1106.68,400.0,3063.76,1200.0,428.36,1628.36,1.0,1435.4,49.088,470.32,210.11,242.44,263.78,398.95,142.65
18,13,1,0.99032,0.98169,0.97998,0.98169,0.98169,0.97648,0.97515,0.97742,0.97984,0.97759,0.97515,0.96788,0.95348,0.95299,0.95229,790.4,779.17,1101.84,400.0,3071.41,1176.0,472.43,1648.43,0.98,1422.98,48.734,474.55,205.45,238.41,248.08,383.21,157.31
18,14,1,0.99021,0.98128,0.97965,0.98129,0.98129,0.97563,0.97431,0.97633,0.97848,0.97676,0.97431,0.96812,0.95195,0.9524,0.95119,753.8,770.98,1131.91,400.0,3056.69,1104.0,479.4,1583.4,0.92,1473.29,49.325,513.0,255.97,235.59,202.8,337.81,159.62
18,15,1,0.99016,0.98095,0.97926,0.98095,0.98095,0.97513,0.97386,0.97542,0.97704,0.97644,0.97386,0.9673,0.95217,0.95272,0.95024,780.86,743.95,1098.13,400.0,3022.94,960.0,555.62,1515.62,0.8,1507.32,48.548,559.69,293.19,227.4,120.7,255.58,184.98
18,16,1,0.98959,0.97934,0.97741,0.97934,0.97934,0.97292,0.97172,0.97265,0.97357,0.97417,0.97172,0.96384,0.95113,0.95162,0.94754,882.51,708.56,1042.06,400.0,3033.13,720.0,527.04,1247.04,0.6,1786.09,52.275,685.73,383.55,215.98,9.79,143.86,175.47
18,17,1,0.98922,0.97828,0.97599,0.97828,0.97828,0.97194,0.97085,0.97119,0.9715,0.97338,0.97085,0.95978,0.95156,0.95277,0.94612,1047.29,637.8,976.04,400.0,3061.13,420.0,609.78,1029.78,0.35,2031.35,55.512,765.84,406.84,194.69,84.7,48.98,202.98
18,18,1,0.98913,0.97792,0.97518,0.97792,0.97792,0.97219,0.97137,0.97121,0.97123,0.9736,0.97137,0.95582,0.95368,0.95777,0.94614,1242.53,478.88,889.69,400.0,3011.1,120.0,595.87,715.87,0.1,2295.23,56.047,805.39,379.55,147.39,129.74,4.0,198.36
18,19,1,0.98905,0.97781,0.97443,0.97781,0.97781,0.97335,0.97278,0.97234,0.97234,0.97488,0.97278,0.95048,0.95733,0.96342,0.94724,1523.71,328.53,774.19,400.0,3026.43,24.0,650.83,674.83,0.02,2351.6,57.576,802.17,280.33,102.1,133.92,0.16,216.63
18,20,1,0.99014,0.98013,0.97689,0.98013,0.98013,0.97659,0.97625,0.97559,0.97559,0.97829,0.97625,0.95396,0.96157,0.97051,0.95041,1464.81,200.21,729.86,400.0,2794.88,0.1,722.84,722.94,0.0,2071.94,48.686,703.06,202.91,63.03,134.92,0.0,240.57
18,21,1,0.99098,0.9818,0.97876,0.9818,0.9818,0.97871,0.9785,0.97771,0.97771,0.98027,0.9785,0.95722,0.96516,0.97502,0.95259,1382.35,121.28,661.65,400.0,2565.28,0.1,664.12,664.22,0.0,1901.06,41.941,645.73,174.7,38.5,134.91,0.0,221.06
18,22,1,0.99225,0.98433,0.98187,0.98433,0.98433,0.98135,0.98118,0.98034,0.98034,0.98268,0.98118,0.96446,0.96913,0.97844,0.9553,1129.08,95.08,599.49,400.0,2223.65,0.1,570.15,570.25,0.0,1653.4,31.54,560.36,176.83,30.38,134.9,0.0,189.82
18,23,1,0.99368,0.98726,0.98551,0.98726,0.98726,0.98436,0.98422,0.98336,0.98336,0.98561,0.98422,0.97313,0.97267,0.98197,0.9584,813.05,77.86,575.57,400.0,1866.48,0.1,536.52,536.62,0.0,1329.86,22.057,449.76,174.58,25.05,134.89,0.0,178.64
19,0,1,0.99485,0.98975,0.98849,0.98975,0.98975,0.98715,0.98701,0.98616,0.98616,0.98851,0.98701,0.97963,0.97631,0.9847,0.96128,587.48,79.76,536.25,400.0,1603.49,0.1,583.58,583.68,0.0,1019.81,16.139,344.55,146.34,25.81,134.88,0.0,194.29
19,1,1,0.99508,0.99024,0.98909,0.99024,0.99024,0.98769,0.98755,0.9867,0.9867,0.98909,0.98755,0.98098,0.97682,0.98525,0.96183,538.28,79.39,538.04,400.0,1555.71,0.1,601.04,601.14,0.0,954.57,15.232,322.55,141.04,25.71,134.89,0.0,200.09
19,2,1,0.99549,0.99116,0.99022,0.99116,0.99116,0.98873,0.98859,0.98774,0.98774,0.99027,0.98859,0.98353,0.97749,0.98625,0.9629,445.82,80.48,556.47,400.0,1482.77,0.1,664.48,664.58,0.0,818.19,13.895,276.7,126.53,26.12,134.89,0.0,221.19
19,3,1,0.99568,0.99162,0.99072,0.99162,0.99162,0.98937,0.98923,0.98838,0.98838,0.99106,0.98923,0.98434,0.97806,0.98691,0.96356,425.45,79.88,560.38,400.0,1465.71,0.1,727.69,727.79,0.0,737.92,13.432,249.81,106.62,25.96,134.88,0.0,242.19
19,4,1,0.99537,0.99083,0.98993,0.99083,0.99083,0.9881,0.98796,0.98711,0.98711,0.98947,0.98796,0.98357,0.97654,0.9856,0.96226,424.02,81.34,571.56,400.0,1476.92,0.1,589.41,589.51,0.0,887.41,14.294,299.78,156.83,26.37,134.85,0.0,196.21
19,5,1,0.99489,0.98983,0.98879,0.98983,0.98983,0.98685,0.98668,0.98585,0.98585,0.98818,0.98668,0.98143,0.9746,0.98395,0.96096,488.95,94.19,604.14,400.0,1587.28,24.0,572.89,596.89,0.02,990.39,16.251,342.38,177.33,30.44,134.71,0.16,190.73
19,6,1,0.99326,0.98636,0.9849,0.98636,0.98636,0.98238,0.98211,0.9814,0.98143,0.98352,0.98211,0.97458,0.96774,0.97759,0.95639,679.68,156.74,716.25,400.0,1952.67,120.0,487.03,607.03,0.1,1345.64,24.6,490.4,259.86,50.04,130.88,4.0,162.17
19,7,1,0.99095,0.98163,0.97962,0.98163,0.98163,0.97635,0.97582,0.97553,0.97576,0.97736,0.97582,0.96539,0.95812,0.96692,0.95036,926.12,311.41,880.58,400.0,2518.11,360.0,427.63,787.63,0.3,1730.48,40.098,667.37,351.29,97.46,98.86,35.99,142.4
19,8,1,0.98934,0.97855,0.97635,0.97855,0.97855,0.97215,0.97124,0.97176,0.97253,0.97294,0.97124,0.96083,0.9507,0.95625,0.94667,1003.92,528.19,1025.23,400.0,2957.34,660.0,335.78,995.78,0.55,1961.56,53.199,754.48,410.39,162.16,12.92,120.9,111.84
19,9,1,0.98958,0.97943,0.9776,0.97943,0.97943,0.97296,0.97176,0.9731,0.97453,0.97374,0.97176,0.96462,0.95047,0.95191,0.94797,844.55,699.91,1073.91,400.0,3018.37,900.0,332.24,1232.24,0.75,1786.13,52.094,665.23,376.05,213.45,90.42,224.67,110.67
19,10,1,0.99007,0.98081,0.97921,0.98081,0.98081,0.97475,0.97348,0.97538,0.97744,0.97555,0.97348,0.96791,0.95121,0.95241,0.9502,738.46,742.13,1124.31,400.0,3004.9,1080.0,339.95,1419.95,0.9,1584.95,49.742,557.9,305.66,226.69,188.32,323.32,113.23
19,11,1,0.99036,0.98164,0.98009,0.98164,0.98164,0.97602,0.9747,0.97696,0.97939,0.97683,0.9747,0.96912,0.95294,0.95261,0.95182,717.78,777.09,1104.99,400.0,2999.86,1176.0,343.49,1519.49,0.98,1480.37,48.483,493.48,248.79,237.58,248.07,383.21,114.41
19,12,1,0.99045,0.98197,0.9803,0.98197,0.98197,0.97681,0.97551,0.97783,0.98035,0.97779,0.97551,0.96854,0.954,0.95376,0.95271,769.22,764.28,1093.35,400.0,3026.85,1200.0,417.33,1617.33,1.0,1409.52,47.767,462.78,200.96,234.19,263.78,398.97,138.98
19,13,1,0.99014,0.98127,0.97959,0.98127,0.98127,0.97574,0.97441,0.97668,0.97911,0.97672,0.97441,0.96776,0.95205,0.95229,0.95153,773.29,778.39,1132.28,400.0,3083.96,1176.0,413.84,1589.84,0.98,1494.12,50.209,498.43,234.86,237.82,248.07,383.2,137.82
19,14,1,0.99041,0.98171,0.98007,0.98171,0.98171,0.97631,0.97498,0.97702,0.97916,0.97747,0.97498,0.96844,0.95373,0.95292,0.95188,760.18,775.92,1082.0,400.0,3018.1,1104.0,494.0,1598.0,0.92,1420.1,47.422,494.83,235.85,237.37,202.79,337.82,164.49
19,15,1,0.99024,0.98111,0.97947,0.98111,0.98111,0.97525,0.97398,0.97554,0.97716,0.97653,0.97398,0.96788,0.9523,0.95288,0.95037,757.16,742.76,1097.79,400.0,2997.71,960.0,543.53,1503.53,0.8,1494.18,48.018,555.26,296.83,227.11,120.68,255.57,180.96
